000AD9A7, VCU_INV_Torque_Command, -338
000AE559, VCU_INV_Inverter_Discharge, Discharge Disable
000AE559, VCU_INV_Speed_Mode_Enable, 0
000AE559, VCU_INV_Torque_Limit_Command, -1000.0
000AE559, VCU_INV_Torque_Command, -465
000AE559, VCU_INV_Speed_Command, -465
000AE559, VCU_INV_Direction_Command, CW
000AE559, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE559, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE559, VCU_INV_Speed_Mode_Enable, 1
000AE559, VCU_INV_Torque_Limit_Command, -1000.0
000AE559, VCU_INV_Torque_Command, -470
000AE559, VCU_INV_Speed_Command, -470
000AE559, VCU_INV_Direction_Command, CW
000AE559, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE559, VCU_INV_Inverter_Discharge, Discharge Disable
000AE559, VCU_INV_Speed_Mode_Enable, 0
000AE559, VCU_INV_Torque_Limit_Command, -1000.0
000AE559, VCU_INV_Torque_Command, -476
000AE559, VCU_INV_Speed_Command, -476
000AE559, VCU_INV_Direction_Command, CW
000AE559, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE559, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE559, VCU_INV_Speed_Mode_Enable, 1
000AE559, VCU_INV_Torque_Limit_Command, -1000.0
000AE617, VCU_INV_Torque_Command, -481
000AE617, VCU_INV_Speed_Command, -481
000AE617, VCU_INV_Direction_Command, CW
000AE617, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE617, VCU_INV_Inverter_Discharge, Discharge Disable
000AE617, VCU_INV_Speed_Mode_Enable, 0
000AE617, VCU_INV_Torque_Limit_Command, -1000.0
000AE617, VCU_INV_Torque_Command, -487
000AE617, VCU_INV_Speed_Command, -487
000AE617, VCU_INV_Direction_Command, CW
000AE617, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE617, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE617, VCU_INV_Speed_Mode_Enable, 1
000AE617, VCU_INV_Torque_Limit_Command, -1000.0
000AE617, VCU_INV_Torque_Command, -492
000AE617, VCU_INV_Speed_Command, -492
000AE617, VCU_INV_Direction_Command, CW
000AE617, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE617, VCU_INV_Inverter_Discharge, Discharge Disable
000AE617, VCU_INV_Speed_Mode_Enable, 0
000AE617, VCU_INV_Torque_Limit_Command, -1000.0
000AE617, VCU_INV_Torque_Command, -498
000AE617, VCU_INV_Speed_Command, -498
000AE617, VCU_INV_Direction_Command, CW
000AE617, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE617, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE617, VCU_INV_Speed_Mode_Enable, 1
000AE617, VCU_INV_Torque_Limit_Command, -1000.0
000AE617, VCU_INV_Torque_Command, -503
000AE617, VCU_INV_Speed_Command, -503
000AE617, VCU_INV_Direction_Command, CW
000AE617, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE617, VCU_INV_Inverter_Discharge, Discharge Disable
000AE617, VCU_INV_Speed_Mode_Enable, 0
000AE617, VCU_INV_Torque_Limit_Command, -1000.0
000AE617, VCU_INV_Torque_Command, -509
000AE617, VCU_INV_Speed_Command, -509
000AE617, VCU_INV_Direction_Command, CW
000AE617, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE617, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE617, VCU_INV_Speed_Mode_Enable, 1
000AE617, VCU_INV_Torque_Limit_Command, -1000.0
000AE618, VCU_INV_Torque_Command, -514
000AE618, VCU_INV_Speed_Command, -514
000AE618, VCU_INV_Direction_Command, CW
000AE618, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE618, VCU_INV_Inverter_Discharge, Discharge Disable
000AE618, VCU_INV_Speed_Mode_Enable, 0
000AE618, VCU_INV_Torque_Limit_Command, -1000.0
000AE618, VCU_INV_Torque_Command, -519
000AE618, VCU_INV_Speed_Command, -519
000AE618, VCU_INV_Direction_Command, CW
000AE618, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE618, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE618, VCU_INV_Speed_Mode_Enable, 1
000AE618, VCU_INV_Torque_Limit_Command, -1000.0
000AE618, VCU_INV_Torque_Command, -525
000AE618, VCU_INV_Speed_Command, -525
000AE618, VCU_INV_Direction_Command, CW
000AE618, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE618, VCU_INV_Inverter_Discharge, Discharge Disable
000AE618, VCU_INV_Speed_Mode_Enable, 0
000AE618, VCU_INV_Torque_Limit_Command, -1000.0
000AE618, VCU_INV_Torque_Command, -530
000AE618, VCU_INV_Speed_Command, -530
000AE618, VCU_INV_Direction_Command, CW
000AE618, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE618, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE618, VCU_INV_Speed_Mode_Enable, 1
000AE618, VCU_INV_Torque_Limit_Command, -1000.0
000AE618, VCU_INV_Torque_Command, -535
000AE618, VCU_INV_Speed_Command, -535
000AE618, VCU_INV_Direction_Command, CW
000AE618, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE618, VCU_INV_Inverter_Discharge, Discharge Disable
000AE618, VCU_INV_Speed_Mode_Enable, 0
000AE618, VCU_INV_Torque_Limit_Command, -1000.0
000AE618, VCU_INV_Torque_Command, -541
000AE618, VCU_INV_Speed_Command, -541
000AE618, VCU_INV_Direction_Command, CW
000AE618, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE618, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE618, VCU_INV_Speed_Mode_Enable, 1
000AE618, VCU_INV_Torque_Limit_Command, -1000.0
000AE618, VCU_INV_Torque_Command, -546
000AE618, VCU_INV_Speed_Command, -546
000AE618, VCU_INV_Direction_Command, CW
000AE618, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE618, VCU_INV_Inverter_Discharge, Discharge Disable
000AE618, VCU_INV_Speed_Mode_Enable, 0
000AE618, VCU_INV_Torque_Limit_Command, -1000.0
000AE618, VCU_INV_Torque_Command, -551
000AE618, VCU_INV_Speed_Command, -551
000AE618, VCU_INV_Direction_Command, CW
000AE618, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE618, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE618, VCU_INV_Speed_Mode_Enable, 1
000AE618, VCU_INV_Torque_Limit_Command, -1000.0
000AE618, VCU_INV_Torque_Command, -556
000AE618, VCU_INV_Speed_Command, -556
000AE618, VCU_INV_Direction_Command, CW
000AE618, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE618, VCU_INV_Inverter_Discharge, Discharge Disable
000AE618, VCU_INV_Speed_Mode_Enable, 0
000AE618, VCU_INV_Torque_Limit_Command, -1000.0
000AE619, VCU_INV_Torque_Command, -562
000AE619, VCU_INV_Speed_Command, -562
000AE619, VCU_INV_Direction_Command, CW
000AE619, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE619, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE619, VCU_INV_Speed_Mode_Enable, 1
000AE619, VCU_INV_Torque_Limit_Command, -1000.0
000AE619, VCU_INV_Torque_Command, -567
000AE619, VCU_INV_Speed_Command, -567
000AE619, VCU_INV_Direction_Command, CW
000AE619, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE619, VCU_INV_Inverter_Discharge, Discharge Disable
000AE619, VCU_INV_Speed_Mode_Enable, 0
000AE619, VCU_INV_Torque_Limit_Command, -1000.0
000AE619, VCU_INV_Torque_Command, -572
000AE619, VCU_INV_Speed_Command, -572
000AE619, VCU_INV_Direction_Command, CW
000AE619, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE619, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE619, VCU_INV_Speed_Mode_Enable, 1
000AE619, VCU_INV_Torque_Limit_Command, -1000.0
000AE619, VCU_INV_Torque_Command, -577
000AE619, VCU_INV_Speed_Command, -577
000AE619, VCU_INV_Direction_Command, CW
000AE619, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE619, VCU_INV_Inverter_Discharge, Discharge Disable
000AE619, VCU_INV_Speed_Mode_Enable, 0
000AE619, VCU_INV_Torque_Limit_Command, -1000.0
000AE619, VCU_INV_Torque_Command, -582
000AE619, VCU_INV_Speed_Command, -582
000AE619, VCU_INV_Direction_Command, CW
000AE619, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE619, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE619, VCU_INV_Speed_Mode_Enable, 1
000AE619, VCU_INV_Torque_Limit_Command, -1000.0
000AE619, VCU_INV_Torque_Command, -587
000AE619, VCU_INV_Speed_Command, -587
000AE619, VCU_INV_Direction_Command, CW
000AE619, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE619, VCU_INV_Inverter_Discharge, Discharge Disable
000AE619, VCU_INV_Speed_Mode_Enable, 0
000AE619, VCU_INV_Torque_Limit_Command, -1000.0
000AE619, VCU_INV_Torque_Command, -592
000AE619, VCU_INV_Speed_Command, -592
000AE619, VCU_INV_Direction_Command, CW
000AE619, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE619, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE619, VCU_INV_Speed_Mode_Enable, 1
000AE619, VCU_INV_Torque_Limit_Command, -980.0
000AE619, VCU_INV_Torque_Command, -597
000AE619, VCU_INV_Speed_Command, -597
000AE619, VCU_INV_Direction_Command, CW
000AE619, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE619, VCU_INV_Inverter_Discharge, Discharge Disable
000AE619, VCU_INV_Speed_Mode_Enable, 0
000AE619, VCU_INV_Torque_Limit_Command, -960.0
000AE619, VCU_INV_Torque_Command, -602
000AE619, VCU_INV_Speed_Command, -602
000AE619, VCU_INV_Direction_Command, CW
000AE619, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE619, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE619, VCU_INV_Speed_Mode_Enable, 1
000AE619, VCU_INV_Torque_Limit_Command, -940.0
000AE61A, VCU_INV_Torque_Command, -607
000AE61A, VCU_INV_Speed_Command, -607
000AE61A, VCU_INV_Direction_Command, CW
000AE61A, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61A, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61A, VCU_INV_Speed_Mode_Enable, 0
000AE61A, VCU_INV_Torque_Limit_Command, -920.0
000AE61A, VCU_INV_Torque_Command, -612
000AE61A, VCU_INV_Speed_Command, -612
000AE61A, VCU_INV_Direction_Command, CW
000AE61A, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61A, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61A, VCU_INV_Speed_Mode_Enable, 1
000AE61A, VCU_INV_Torque_Limit_Command, -900.0
000AE61A, VCU_INV_Torque_Command, -617
000AE61A, VCU_INV_Speed_Command, -617
000AE61A, VCU_INV_Direction_Command, CW
000AE61A, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61A, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61A, VCU_INV_Speed_Mode_Enable, 0
000AE61A, VCU_INV_Torque_Limit_Command, -880.0
000AE61A, VCU_INV_Torque_Command, -622
000AE61A, VCU_INV_Speed_Command, -622
000AE61A, VCU_INV_Direction_Command, CW
000AE61A, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61A, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61A, VCU_INV_Speed_Mode_Enable, 1
000AE61A, VCU_INV_Torque_Limit_Command, -860.0
000AE61A, VCU_INV_Torque_Command, -627
000AE61A, VCU_INV_Speed_Command, -627
000AE61A, VCU_INV_Direction_Command, CW
000AE61A, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61A, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61A, VCU_INV_Speed_Mode_Enable, 0
000AE61A, VCU_INV_Torque_Limit_Command, -840.0
000AE61A, VCU_INV_Torque_Command, -632
000AE61A, VCU_INV_Speed_Command, -632
000AE61A, VCU_INV_Direction_Command, CW
000AE61A, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61A, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61A, VCU_INV_Speed_Mode_Enable, 1
000AE61A, VCU_INV_Torque_Limit_Command, -820.0
000AE61A, VCU_INV_Torque_Command, -637
000AE61A, VCU_INV_Speed_Command, -637
000AE61A, VCU_INV_Direction_Command, CW
000AE61A, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61A, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61A, VCU_INV_Speed_Mode_Enable, 0
000AE61A, VCU_INV_Torque_Limit_Command, -800.0
000AE61A, VCU_INV_Torque_Command, -642
000AE61A, VCU_INV_Speed_Command, -642
000AE61A, VCU_INV_Direction_Command, CW
000AE61A, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61A, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61A, VCU_INV_Speed_Mode_Enable, 1
000AE61A, VCU_INV_Torque_Limit_Command, -780.0
000AE61A, VCU_INV_Torque_Command, -647
000AE61A, VCU_INV_Speed_Command, -647
000AE61A, VCU_INV_Direction_Command, CW
000AE61A, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61A, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61A, VCU_INV_Speed_Mode_Enable, 0
000AE61A, VCU_INV_Torque_Limit_Command, -760.0
000AE61B, VCU_INV_Torque_Command, -651
000AE61B, VCU_INV_Speed_Command, -651
000AE61B, VCU_INV_Direction_Command, CW
000AE61B, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61B, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61B, VCU_INV_Speed_Mode_Enable, 1
000AE61B, VCU_INV_Torque_Limit_Command, -740.0
000AE61B, VCU_INV_Torque_Command, -656
000AE61B, VCU_INV_Speed_Command, -656
000AE61B, VCU_INV_Direction_Command, CW
000AE61B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61B, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61B, VCU_INV_Speed_Mode_Enable, 0
000AE61B, VCU_INV_Torque_Limit_Command, -720.0
000AE61B, VCU_INV_Torque_Command, -661
000AE61B, VCU_INV_Speed_Command, -661
000AE61B, VCU_INV_Direction_Command, CW
000AE61B, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61B, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61B, VCU_INV_Speed_Mode_Enable, 1
000AE61B, VCU_INV_Torque_Limit_Command, -700.0
000AE61B, VCU_INV_Torque_Command, -666
000AE61B, VCU_INV_Speed_Command, -666
000AE61B, VCU_INV_Direction_Command, CW
000AE61B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61B, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61B, VCU_INV_Speed_Mode_Enable, 0
000AE61B, VCU_INV_Torque_Limit_Command, -680.0
000AE61B, VCU_INV_Torque_Command, -670
000AE61B, VCU_INV_Speed_Command, -670
000AE61B, VCU_INV_Direction_Command, CW
000AE61B, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61B, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61B, VCU_INV_Speed_Mode_Enable, 1
000AE61B, VCU_INV_Torque_Limit_Command, -660.0
000AE61B, VCU_INV_Torque_Command, -675
000AE61B, VCU_INV_Speed_Command, -675
000AE61B, VCU_INV_Direction_Command, CW
000AE61B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61B, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61B, VCU_INV_Speed_Mode_Enable, 0
000AE61B, VCU_INV_Torque_Limit_Command, -640.0
000AE61B, VCU_INV_Torque_Command, -679
000AE61B, VCU_INV_Speed_Command, -679
000AE61B, VCU_INV_Direction_Command, CW
000AE61B, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61B, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61B, VCU_INV_Speed_Mode_Enable, 1
000AE61B, VCU_INV_Torque_Limit_Command, -620.0
000AE61B, VCU_INV_Torque_Command, -994
000AE61B, VCU_INV_Speed_Command, -994
000AE61B, VCU_INV_Direction_Command, CCW
000AE61B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61B, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61B, VCU_INV_Speed_Mode_Enable, 0
000AE61B, VCU_INV_Torque_Limit_Command, 1000.0
000AE61B, VCU_INV_Torque_Command, -994
000AE61B, VCU_INV_Speed_Command, -994
000AE61B, VCU_INV_Direction_Command, CCW
000AE61B, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61B, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61B, VCU_INV_Speed_Mode_Enable, 1
000AE61B, VCU_INV_Torque_Limit_Command, 1000.0
000AE61B, VCU_INV_Torque_Command, -993
000AE61B, VCU_INV_Speed_Command, -993
000AE61B, VCU_INV_Direction_Command, CCW
000AE61B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61B, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61B, VCU_INV_Speed_Mode_Enable, 0
000AE61B, VCU_INV_Torque_Limit_Command, 1000.0
000AE61C, VCU_INV_Torque_Command, -992
000AE61C, VCU_INV_Speed_Command, -992
000AE61C, VCU_INV_Direction_Command, CCW
000AE61C, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61C, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61C, VCU_INV_Speed_Mode_Enable, 1
000AE61C, VCU_INV_Torque_Limit_Command, 1000.0
000AE61C, VCU_INV_Torque_Command, -992
000AE61C, VCU_INV_Speed_Command, -992
000AE61C, VCU_INV_Direction_Command, CCW
000AE61C, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61C, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61C, VCU_INV_Speed_Mode_Enable, 0
000AE61C, VCU_INV_Torque_Limit_Command, 1000.0
000AE61C, VCU_INV_Torque_Command, -991
000AE61C, VCU_INV_Speed_Command, -991
000AE61C, VCU_INV_Direction_Command, CCW
000AE61C, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61C, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61C, VCU_INV_Speed_Mode_Enable, 1
000AE61C, VCU_INV_Torque_Limit_Command, 1000.0
000AE61C, VCU_INV_Torque_Command, -990
000AE61C, VCU_INV_Speed_Command, -990
000AE61C, VCU_INV_Direction_Command, CCW
000AE61C, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61C, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61C, VCU_INV_Speed_Mode_Enable, 0
000AE61C, VCU_INV_Torque_Limit_Command, 1000.0
000AE61C, VCU_INV_Torque_Command, -989
000AE61C, VCU_INV_Speed_Command, -989
000AE61C, VCU_INV_Direction_Command, CCW
000AE61C, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61C, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61C, VCU_INV_Speed_Mode_Enable, 1
000AE61C, VCU_INV_Torque_Limit_Command, 1000.0
000AE61C, VCU_INV_Torque_Command, -988
000AE61C, VCU_INV_Speed_Command, -988
000AE61C, VCU_INV_Direction_Command, CCW
000AE61C, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61C, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61C, VCU_INV_Speed_Mode_Enable, 0
000AE61C, VCU_INV_Torque_Limit_Command, 1000.0
000AE61C, VCU_INV_Torque_Command, -987
000AE61C, VCU_INV_Speed_Command, -987
000AE61C, VCU_INV_Direction_Command, CCW
000AE61C, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61C, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61C, VCU_INV_Speed_Mode_Enable, 1
000AE61C, VCU_INV_Torque_Limit_Command, 1000.0
000AE61C, VCU_INV_Torque_Command, -986
000AE61C, VCU_INV_Speed_Command, -986
000AE61C, VCU_INV_Direction_Command, CCW
000AE61C, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61C, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61C, VCU_INV_Speed_Mode_Enable, 0
000AE61C, VCU_INV_Torque_Limit_Command, 1000.0
000AE61C, VCU_INV_Torque_Command, -985
000AE61C, VCU_INV_Speed_Command, -985
000AE61C, VCU_INV_Direction_Command, CCW
000AE61C, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61C, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61C, VCU_INV_Speed_Mode_Enable, 1
000AE61C, VCU_INV_Torque_Limit_Command, 1000.0
000AE61D, VCU_INV_Torque_Command, -984
000AE61D, VCU_INV_Speed_Command, -984
000AE61D, VCU_INV_Direction_Command, CCW
000AE61D, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61D, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61D, VCU_INV_Speed_Mode_Enable, 0
000AE61D, VCU_INV_Torque_Limit_Command, 1000.0
000AE61D, VCU_INV_Torque_Command, -983
000AE61D, VCU_INV_Speed_Command, -983
000AE61D, VCU_INV_Direction_Command, CCW
000AE61D, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61D, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61D, VCU_INV_Speed_Mode_Enable, 1
000AE61D, VCU_INV_Torque_Limit_Command, 1000.0
000AE61D, VCU_INV_Torque_Command, -982
000AE61D, VCU_INV_Speed_Command, -982
000AE61D, VCU_INV_Direction_Command, CCW
000AE61D, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61D, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61D, VCU_INV_Speed_Mode_Enable, 0
000AE61D, VCU_INV_Torque_Limit_Command, 1000.0
000AE61D, VCU_INV_Torque_Command, -981
000AE61D, VCU_INV_Speed_Command, -981
000AE61D, VCU_INV_Direction_Command, CCW
000AE61D, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61D, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61D, VCU_INV_Speed_Mode_Enable, 1
000AE61D, VCU_INV_Torque_Limit_Command, 1000.0
000AE61D, VCU_INV_Torque_Command, -979
000AE61D, VCU_INV_Speed_Command, -979
000AE61D, VCU_INV_Direction_Command, CCW
000AE61D, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61D, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61D, VCU_INV_Speed_Mode_Enable, 0
000AE61D, VCU_INV_Torque_Limit_Command, 1000.0
000AE61D, VCU_INV_Torque_Command, -978
000AE61D, VCU_INV_Speed_Command, -978
000AE61D, VCU_INV_Direction_Command, CCW
000AE61D, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61D, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61D, VCU_INV_Speed_Mode_Enable, 1
000AE61D, VCU_INV_Torque_Limit_Command, 1000.0
000AE61D, VCU_INV_Torque_Command, -977
000AE61D, VCU_INV_Speed_Command, -977
000AE61D, VCU_INV_Direction_Command, CCW
000AE61D, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61D, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61D, VCU_INV_Speed_Mode_Enable, 0
000AE61D, VCU_INV_Torque_Limit_Command, 1000.0
000AE61D, VCU_INV_Torque_Command, -975
000AE61D, VCU_INV_Speed_Command, -975
000AE61D, VCU_INV_Direction_Command, CCW
000AE61D, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE61D, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE61D, VCU_INV_Speed_Mode_Enable, 1
000AE61D, VCU_INV_Torque_Limit_Command, 1000.0
000AE61D, VCU_INV_Torque_Command, -974
000AE61D, VCU_INV_Speed_Command, -974
000AE61D, VCU_INV_Direction_Command, CCW
000AE61D, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE61D, VCU_INV_Inverter_Discharge, Discharge Disable
000AE61D, VCU_INV_Speed_Mode_Enable, 0
000AE61D, VCU_INV_Torque_Limit_Command, 1000.0
000AE61E, VCU_INV_Torque_Command, -973
000AE61E, VCU_INV_Speed_Command, -973
